"age" "job" "marital" "education" "default" "balance" "housing" "loan" "contact" "day" "month" "duration" "campaign" "pdays" "previous" "poutcome" "y"
"762" 44 "blue-collar" "married" "primary" "no" 67 "yes" "no" "unknown" 6 "may" 220 2 -1 0 "unknown" "no"
"766" 51 "blue-collar" "divorced" "secondary" "no" 421 "yes" "no" "unknown" 6 "may" 216 2 -1 0 "unknown" "no"
"770" 39 "blue-collar" "married" "primary" "no" 245 "yes" "no" "unknown" 7 "may" 148 3 -1 0 "unknown" "no"
"772" 50 "blue-collar" "married" "primary" "no" 156 "yes" "no" "unknown" 7 "may" 117 3 -1 0 "unknown" "no"
"777" 42 "blue-collar" "married" "secondary" "no" 166 "yes" "no" "unknown" 7 "may" 285 3 -1 0 "unknown" "no"
"779" 43 "blue-collar" "married" "primary" "no" -454 "yes" "no" "unknown" 7 "may" 322 2 -1 0 "unknown" "no"
"782" 47 "blue-collar" "married" "secondary" "no" 1001 "yes" "no" "unknown" 7 "may" 201 4 -1 0 "unknown" "no"
"791" 32 "blue-collar" "single" "secondary" "no" 301 "yes" "no" "unknown" 7 "may" 395 2 -1 0 "unknown" "no"
"792" 44 "blue-collar" "married" "primary" "no" 503 "yes" "no" "unknown" 7 "may" 629 2 -1 0 "unknown" "no"
"794" 31 "blue-collar" "single" "secondary" "no" 53 "yes" "no" "unknown" 7 "may" 446 1 -1 0 "unknown" "no"
"799" 30 "blue-collar" "divorced" "secondary" "no" 251 "yes" "yes" "unknown" 7 "may" 120 2 -1 0 "unknown" "no"
"802" 40 "blue-collar" "divorced" "secondary" "no" 139 "yes" "no" "unknown" 7 "may" 91 1 -1 0 "unknown" "no"
"804" 37 "blue-collar" "single" "secondary" "no" 238 "yes" "no" "unknown" 7 "may" 200 2 -1 0 "unknown" "no"
"806" 35 "blue-collar" "married" "primary" "yes" 0 "yes" "no" "unknown" 7 "may" 292 1 -1 0 "unknown" "no"
"811" 36 "blue-collar" "married" "secondary" "no" -251 "yes" "no" "unknown" 7 "may" 162 1 -1 0 "unknown" "no"
"813" 47 "blue-collar" "married" "unknown" "no" 733 "yes" "no" "unknown" 7 "may" 268 1 -1 0 "unknown" "no"
"816" 45 "blue-collar" "married" "primary" "no" 97 "yes" "no" "unknown" 7 "may" 923 3 -1 0 "unknown" "no"
"817" 31 "blue-collar" "single" "primary" "no" 435 "yes" "no" "unknown" 7 "may" 159 2 -1 0 "unknown" "no"
"823" 39 "blue-collar" "married" "primary" "no" 981 "yes" "no" "unknown" 7 "may" 294 1 -1 0 "unknown" "no"
"824" 33 "blue-collar" "single" "primary" "no" 95 "yes" "no" "unknown" 7 "may" 102 1 -1 0 "unknown" "no"
"828" 35 "blue-collar" "married" "secondary" "no" 527 "yes" "yes" "unknown" 7 "may" 143 1 -1 0 "unknown" "no"
"832" 42 "blue-collar" "single" "primary" "no" 19 "yes" "no" "unknown" 7 "may" 158 1 -1 0 "unknown" "no"
"833" 37 "blue-collar" "married" "secondary" "no" 16 "yes" "no" "unknown" 7 "may" 250 1 -1 0 "unknown" "no"
"839" 35 "blue-collar" "single" "unknown" "yes" -532 "yes" "no" "unknown" 7 "may" 149 1 -1 0 "unknown" "no"
"841" 49 "blue-collar" "married" "secondary" "no" 64 "yes" "no" "unknown" 7 "may" 293 3 -1 0 "unknown" "no"
"842" 31 "blue-collar" "single" "secondary" "no" 1415 "yes" "no" "unknown" 7 "may" 485 1 -1 0 "unknown" "no"
"844" 39 "blue-collar" "married" "secondary" "no" 72 "yes" "no" "unknown" 7 "may" 425 6 -1 0 "unknown" "no"
"846" 33 "blue-collar" "married" "primary" "no" 716 "yes" "no" "unknown" 7 "may" 83 3 -1 0 "unknown" "no"
"849" 56 "blue-collar" "married" "secondary" "no" -203 "yes" "no" "unknown" 7 "may" 139 1 -1 0 "unknown" "no"
"854" 38 "blue-collar" "married" "secondary" "no" 376 "yes" "no" "unknown" 7 "may" 1521 1 -1 0 "unknown" "no"
"855" 43 "blue-collar" "divorced" "secondary" "no" 370 "yes" "no" "unknown" 7 "may" 216 1 -1 0 "unknown" "no"
"857" 47 "blue-collar" "married" "secondary" "no" 387 "yes" "no" "unknown" 7 "may" 122 2 -1 0 "unknown" "no"
"859" 40 "blue-collar" "married" "secondary" "no" 563 "yes" "no" "unknown" 7 "may" 615 1 -1 0 "unknown" "no"
"865" 37 "blue-collar" "married" "primary" "no" 693 "yes" "no" "unknown" 7 "may" 327 3 -1 0 "unknown" "no"
"867" 49 "blue-collar" "married" "primary" "no" 3659 "yes" "no" "unknown" 7 "may" 160 1 -1 0 "unknown" "no"
"868" 26 "blue-collar" "single" "secondary" "no" 24 "yes" "no" "unknown" 7 "may" 180 1 -1 0 "unknown" "no"
"873" 32 "blue-collar" "married" "secondary" "no" 0 "yes" "no" "unknown" 7 "may" 298 1 -1 0 "unknown" "no"
"874" 35 "blue-collar" "single" "primary" "no" 109 "yes" "no" "unknown" 7 "may" 83 2 -1 0 "unknown" "no"
"876" 32 "blue-collar" "divorced" "primary" "no" 473 "yes" "no" "unknown" 7 "may" 204 2 -1 0 "unknown" "no"
"878" 45 "blue-collar" "married" "secondary" "no" 154 "yes" "no" "unknown" 7 "may" 1138 1 -1 0 "unknown" "yes"
"882" 38 "blue-collar" "married" "secondary" "no" 266 "yes" "no" "unknown" 7 "may" 287 1 -1 0 "unknown" "no"
"884" 38 "blue-collar" "married" "primary" "no" 83 "yes" "no" "unknown" 7 "may" 140 2 -1 0 "unknown" "no"
"888" 40 "blue-collar" "married" "secondary" "no" 306 "yes" "no" "unknown" 7 "may" 184 2 -1 0 "unknown" "no"
"894" 59 "blue-collar" "married" "secondary" "no" 202 "yes" "no" "unknown" 7 "may" 173 1 -1 0 "unknown" "no"
"896" 59 "blue-collar" "married" "primary" "no" 229 "yes" "yes" "unknown" 7 "may" 19 1 -1 0 "unknown" "no"
"897" 44 "blue-collar" "married" "primary" "no" 143 "yes" "no" "unknown" 7 "may" 153 1 -1 0 "unknown" "no"
"900" 43 "blue-collar" "married" "secondary" "no" 167 "yes" "no" "unknown" 7 "may" 243 1 -1 0 "unknown" "no"
"908" 50 "blue-collar" "married" "primary" "no" 377 "yes" "no" "unknown" 7 "may" 221 1 -1 0 "unknown" "no"
"911" 51 "blue-collar" "married" "unknown" "no" 37 "yes" "no" "unknown" 7 "may" 256 6 -1 0 "unknown" "no"
"918" 28 "blue-collar" "single" "secondary" "no" 97 "yes" "no" "unknown" 7 "may" 67 1 -1 0 "unknown" "no"
"919" 38 "blue-collar" "married" "unknown" "no" 5 "yes" "no" "unknown" 7 "may" 221 2 -1 0 "unknown" "no"
"925" 32 "blue-collar" "married" "secondary" "no" -205 "yes" "no" "unknown" 7 "may" 388 1 -1 0 "unknown" "no"
"928" 55 "blue-collar" "married" "secondary" "no" 1268 "yes" "no" "unknown" 7 "may" 223 2 -1 0 "unknown" "no"
"929" 52 "blue-collar" "married" "secondary" "no" -98 "yes" "no" "unknown" 7 "may" 423 1 -1 0 "unknown" "no"
"932" 33 "blue-collar" "married" "secondary" "no" 0 "no" "no" "unknown" 7 "may" 107 1 -1 0 "unknown" "no"
"933" 40 "blue-collar" "married" "secondary" "yes" -94 "yes" "yes" "unknown" 7 "may" 227 1 -1 0 "unknown" "no"
"934" 39 "blue-collar" "married" "secondary" "yes" -345 "yes" "no" "unknown" 7 "may" 69 1 -1 0 "unknown" "no"
"935" 54 "blue-collar" "married" "secondary" "no" -932 "yes" "no" "unknown" 7 "may" 799 1 -1 0 "unknown" "no"
"936" 39 "blue-collar" "married" "primary" "no" 20 "yes" "no" "unknown" 7 "may" 109 1 -1 0 "unknown" "no"
"937" 49 "blue-collar" "married" "secondary" "no" 90 "yes" "no" "unknown" 7 "may" 127 1 -1 0 "unknown" "no"
"941" 40 "blue-collar" "married" "secondary" "no" 61 "yes" "no" "unknown" 7 "may" 112 3 -1 0 "unknown" "no"
"942" 47 "blue-collar" "married" "secondary" "yes" -5 "yes" "no" "unknown" 7 "may" 444 1 -1 0 "unknown" "no"
"944" 53 "blue-collar" "single" "secondary" "no" 156 "yes" "yes" "unknown" 7 "may" 259 4 -1 0 "unknown" "no"
"953" 33 "blue-collar" "married" "primary" "no" 198 "yes" "no" "unknown" 7 "may" 121 2 -1 0 "unknown" "no"
"957" 28 "blue-collar" "married" "secondary" "no" 225 "yes" "yes" "unknown" 7 "may" 866 2 -1 0 "unknown" "no"
"960" 39 "blue-collar" "married" "primary" "no" 106 "yes" "no" "unknown" 7 "may" 56 1 -1 0 "unknown" "no"
"965" 46 "blue-collar" "married" "primary" "no" 143 "yes" "no" "unknown" 7 "may" 279 1 -1 0 "unknown" "no"
"969" 53 "blue-collar" "married" "secondary" "no" 732 "yes" "no" "unknown" 7 "may" 530 2 -1 0 "unknown" "no"
"973" 47 "blue-collar" "married" "primary" "no" 550 "yes" "no" "unknown" 7 "may" 113 1 -1 0 "unknown" "no"
"981" 42 "blue-collar" "married" "primary" "no" 803 "yes" "no" "unknown" 7 "may" 171 2 -1 0 "unknown" "no"
"985" 51 "blue-collar" "married" "primary" "no" 1466 "yes" "no" "unknown" 7 "may" 406 2 -1 0 "unknown" "no"
"993" 38 "blue-collar" "single" "secondary" "no" -1 "yes" "no" "unknown" 7 "may" 72 1 -1 0 "unknown" "no"
"994" 52 "blue-collar" "married" "tertiary" "no" 297 "yes" "no" "unknown" 7 "may" 55 1 -1 0 "unknown" "no"
"995" 29 "blue-collar" "married" "secondary" "no" 313 "yes" "yes" "unknown" 7 "may" 144 1 -1 0 "unknown" "no"
"996" 37 "blue-collar" "married" "primary" "no" 310 "yes" "no" "unknown" 7 "may" 474 1 -1 0 "unknown" "no"
"998" 43 "blue-collar" "married" "primary" "no" 61 "yes" "no" "unknown" 7 "may" 261 1 -1 0 "unknown" "no"
"1003" 30 "blue-collar" "single" "primary" "no" 660 "yes" "no" "unknown" 7 "may" 912 2 -1 0 "unknown" "no"
"1005" 44 "blue-collar" "divorced" "secondary" "no" 558 "yes" "no" "unknown" 7 "may" 485 1 -1 0 "unknown" "no"
"1007" 40 "blue-collar" "married" "unknown" "no" -4 "yes" "no" "unknown" 7 "may" 311 1 -1 0 "unknown" "no"
"1008" 41 "blue-collar" "married" "unknown" "no" 225 "yes" "no" "unknown" 7 "may" 690 2 -1 0 "unknown" "no"
"1009" 34 "blue-collar" "married" "primary" "no" 267 "yes" "no" "unknown" 7 "may" 362 1 -1 0 "unknown" "no"
"1011" 35 "blue-collar" "married" "primary" "no" 624 "yes" "no" "unknown" 7 "may" 163 1 -1 0 "unknown" "no"
"1016" 34 "blue-collar" "married" "secondary" "no" 2308 "yes" "no" "unknown" 7 "may" 1062 1 -1 0 "unknown" "no"
"1017" 37 "blue-collar" "divorced" "primary" "no" 139 "yes" "no" "unknown" 7 "may" 71 1 -1 0 "unknown" "no"
"1020" 35 "blue-collar" "married" "primary" "no" 229 "yes" "no" "unknown" 7 "may" 103 3 -1 0 "unknown" "no"
"1025" 43 "blue-collar" "single" "primary" "no" 548 "yes" "no" "unknown" 7 "may" 98 1 -1 0 "unknown" "no"
"1026" 39 "blue-collar" "married" "secondary" "no" 356 "yes" "yes" "unknown" 7 "may" 607 1 -1 0 "unknown" "no"
"1029" 31 "blue-collar" "married" "primary" "no" 19 "yes" "no" "unknown" 7 "may" 241 2 -1 0 "unknown" "no"
"1030" 41 "blue-collar" "married" "secondary" "no" 108 "yes" "yes" "unknown" 7 "may" 203 1 -1 0 "unknown" "no"
"1034" 39 "blue-collar" "married" "primary" "no" 867 "yes" "no" "unknown" 7 "may" 481 1 -1 0 "unknown" "no"
"1035" 41 "blue-collar" "single" "secondary" "no" 277 "yes" "no" "unknown" 7 "may" 2177 4 -1 0 "unknown" "no"
"1036" 52 "blue-collar" "divorced" "primary" "no" 196 "yes" "no" "unknown" 7 "may" 119 3 -1 0 "unknown" "no"
"1037" 29 "blue-collar" "single" "primary" "no" 365 "yes" "yes" "unknown" 7 "may" 245 2 -1 0 "unknown" "no"
"1038" 60 "blue-collar" "divorced" "secondary" "no" 1310 "no" "no" "unknown" 7 "may" 152 2 -1 0 "unknown" "no"
"1041" 56 "blue-collar" "married" "primary" "no" 862 "yes" "yes" "unknown" 7 "may" 198 2 -1 0 "unknown" "no"
"1043" 29 "blue-collar" "married" "primary" "no" 190 "no" "no" "unknown" 7 "may" 51 1 -1 0 "unknown" "no"
"1044" 40 "blue-collar" "married" "secondary" "no" 4 "yes" "yes" "unknown" 7 "may" 263 1 -1 0 "unknown" "no"
"1046" 34 "blue-collar" "married" "secondary" "no" 42 "yes" "no" "unknown" 7 "may" 154 2 -1 0 "unknown" "no"
"1052" 41 "blue-collar" "married" "secondary" "no" -15 "yes" "no" "unknown" 7 "may" 169 2 -1 0 "unknown" "no"
"1054" 50 "blue-collar" "married" "secondary" "no" 1557 "yes" "no" "unknown" 7 "may" 263 6 -1 0 "unknown" "no"
"1055" 36 "blue-collar" "married" "primary" "no" -20 "yes" "no" "unknown" 7 "may" 353 3 -1 0 "unknown" "no"
"1056" 46 "blue-collar" "married" "primary" "no" 323 "yes" "no" "unknown" 7 "may" 108 6 -1 0 "unknown" "no"
"1057" 44 "blue-collar" "married" "primary" "no" -171 "yes" "no" "unknown" 7 "may" 441 2 -1 0 "unknown" "no"
"1058" 47 "blue-collar" "married" "secondary" "no" 438 "yes" "no" "unknown" 7 "may" 46 3 -1 0 "unknown" "no"
"1059" 40 "blue-collar" "married" "secondary" "no" 316 "yes" "no" "unknown" 7 "may" 266 2 -1 0 "unknown" "no"
"1061" 46 "blue-collar" "married" "secondary" "no" 442 "yes" "no" "unknown" 7 "may" 105 2 -1 0 "unknown" "no"
"1064" 43 "blue-collar" "married" "secondary" "no" 667 "yes" "no" "unknown" 7 "may" 228 3 -1 0 "unknown" "no"
"1069" 59 "blue-collar" "married" "primary" "no" 10 "yes" "no" "unknown" 7 "may" 133 3 -1 0 "unknown" "no"
"1074" 39 "blue-collar" "single" "secondary" "no" 29 "yes" "no" "unknown" 7 "may" 214 2 -1 0 "unknown" "no"
"1075" 44 "blue-collar" "married" "primary" "no" 420 "yes" "no" "unknown" 7 "may" 110 2 -1 0 "unknown" "no"
"1078" 27 "blue-collar" "single" "secondary" "no" 0 "yes" "no" "unknown" 7 "may" 191 4 -1 0 "unknown" "no"
"1083" 38 "blue-collar" "married" "secondary" "no" 22 "yes" "yes" "unknown" 7 "may" 353 4 -1 0 "unknown" "no"
"1084" 31 "blue-collar" "married" "primary" "no" 251 "yes" "no" "unknown" 7 "may" 212 2 -1 0 "unknown" "no"
"1085" 34 "blue-collar" "married" "secondary" "no" 615 "yes" "no" "unknown" 7 "may" 225 2 -1 0 "unknown" "no"
"1087" 44 "blue-collar" "single" "unknown" "no" 2167 "yes" "no" "unknown" 7 "may" 1273 1 -1 0 "unknown" "no"
"1088" 30 "blue-collar" "married" "secondary" "no" 309 "yes" "no" "unknown" 7 "may" 1574 2 -1 0 "unknown" "yes"
"1090" 37 "blue-collar" "married" "primary" "no" 321 "yes" "no" "unknown" 7 "may" 228 2 -1 0 "unknown" "no"
"1091" 39 "blue-collar" "married" "tertiary" "no" -33 "yes" "no" "unknown" 7 "may" 62 5 -1 0 "unknown" "no"
"1094" 46 "blue-collar" "single" "secondary" "no" 76 "yes" "no" "unknown" 7 "may" 245 2 -1 0 "unknown" "no"
"1099" 47 "blue-collar" "married" "primary" "no" 117 "yes" "no" "unknown" 7 "may" 113 2 -1 0 "unknown" "no"
"1101" 30 "blue-collar" "married" "primary" "no" 145 "yes" "no" "unknown" 7 "may" 299 2 -1 0 "unknown" "no"
"1102" 38 "blue-collar" "married" "primary" "no" 1807 "no" "no" "unknown" 7 "may" 348 3 -1 0 "unknown" "no"
"1103" 44 "blue-collar" "single" "secondary" "no" -212 "yes" "yes" "unknown" 7 "may" 103 4 -1 0 "unknown" "no"
"1108" 43 "blue-collar" "married" "primary" "no" 487 "yes" "no" "unknown" 7 "may" 548 2 -1 0 "unknown" "no"
"1109" 52 "blue-collar" "divorced" "primary" "no" -57 "yes" "no" "unknown" 7 "may" 114 3 -1 0 "unknown" "no"
"1114" 48 "blue-collar" "married" "secondary" "no" 1230 "yes" "yes" "unknown" 7 "may" 152 3 -1 0 "unknown" "no"
"1115" 46 "blue-collar" "married" "secondary" "no" 78 "yes" "yes" "unknown" 7 "may" 145 1 -1 0 "unknown" "no"
"1117" 50 "blue-collar" "married" "primary" "yes" 354 "yes" "no" "unknown" 7 "may" 123 2 -1 0 "unknown" "no"
"1118" 50 "blue-collar" "divorced" "primary" "no" 149 "yes" "no" "unknown" 7 "may" 74 1 -1 0 "unknown" "no"
"1119" 33 "blue-collar" "divorced" "secondary" "no" 126 "yes" "no" "unknown" 7 "may" 248 3 -1 0 "unknown" "no"
"1122" 49 "blue-collar" "married" "unknown" "no" 51 "yes" "no" "unknown" 7 "may" 984 1 -1 0 "unknown" "no"
"1123" 41 "blue-collar" "married" "primary" "no" 258 "yes" "no" "unknown" 7 "may" 252 1 -1 0 "unknown" "no"
"1128" 42 "blue-collar" "married" "primary" "no" 223 "yes" "no" "unknown" 7 "may" 41 3 -1 0 "unknown" "no"
"1129" 36 "blue-collar" "married" "primary" "no" -79 "no" "no" "unknown" 7 "may" 159 3 -1 0 "unknown" "no"
"1133" 38 "blue-collar" "single" "primary" "no" 20 "yes" "no" "unknown" 7 "may" 81 2 -1 0 "unknown" "no"
"1134" 46 "blue-collar" "married" "secondary" "no" 1045 "yes" "yes" "unknown" 7 "may" 149 1 -1 0 "unknown" "no"
"1135" 44 "blue-collar" "married" "secondary" "no" 1 "yes" "no" "unknown" 7 "may" 281 2 -1 0 "unknown" "no"
"1137" 28 "blue-collar" "married" "primary" "no" -55 "yes" "no" "unknown" 7 "may" 361 2 -1 0 "unknown" "no"
"1139" 37 "blue-collar" "married" "secondary" "no" 374 "yes" "no" "unknown" 7 "may" 944 3 -1 0 "unknown" "no"
"1141" 46 "blue-collar" "single" "tertiary" "no" 460 "yes" "no" "unknown" 7 "may" 1102 2 -1 0 "unknown" "yes"
"1150" 38 "blue-collar" "married" "secondary" "no" 164 "yes" "no" "unknown" 7 "may" 309 2 -1 0 "unknown" "no"
"1158" 31 "blue-collar" "married" "tertiary" "no" 2827 "yes" "no" "unknown" 8 "may" 238 3 -1 0 "unknown" "no"
"1161" 28 "blue-collar" "married" "secondary" "no" 597 "yes" "no" "unknown" 8 "may" 223 2 -1 0 "unknown" "no"
"1162" 50 "blue-collar" "married" "primary" "no" 362 "yes" "no" "unknown" 8 "may" 201 2 -1 0 "unknown" "no"
"1170" 34 "blue-collar" "single" "secondary" "yes" -947 "yes" "no" "unknown" 8 "may" 211 3 -1 0 "unknown" "no"
"1171" 41 "blue-collar" "married" "primary" "no" 191 "yes" "no" "unknown" 8 "may" 67 1 -1 0 "unknown" "no"
"1172" 36 "blue-collar" "married" "secondary" "no" -147 "yes" "no" "unknown" 8 "may" 156 1 -1 0 "unknown" "no"
"1174" 39 "blue-collar" "married" "primary" "no" 70 "no" "no" "unknown" 8 "may" 813 1 -1 0 "unknown" "yes"
"1176" 39 "blue-collar" "married" "secondary" "no" 125 "yes" "no" "unknown" 8 "may" 142 1 -1 0 "unknown" "no"
"1177" 37 "blue-collar" "married" "primary" "no" 190 "yes" "yes" "unknown" 8 "may" 194 1 -1 0 "unknown" "no"
"1178" 52 "blue-collar" "married" "secondary" "no" 46 "yes" "no" "unknown" 8 "may" 132 1 -1 0 "unknown" "no"
"1182" 42 "blue-collar" "married" "primary" "no" 271 "yes" "no" "unknown" 8 "may" 84 4 -1 0 "unknown" "no"
"1184" 38 "blue-collar" "married" "primary" "no" 54 "yes" "no" "unknown" 8 "may" 180 1 -1 0 "unknown" "no"
"1189" 36 "blue-collar" "married" "secondary" "no" -206 "yes" "no" "unknown" 8 "may" 177 2 -1 0 "unknown" "no"
"1191" 33 "blue-collar" "divorced" "primary" "no" 176 "yes" "no" "unknown" 8 "may" 622 1 -1 0 "unknown" "no"
"1193" 33 "blue-collar" "married" "primary" "no" -81 "yes" "no" "unknown" 8 "may" 267 1 -1 0 "unknown" "no"
"1200" 43 "blue-collar" "married" "secondary" "yes" -7 "no" "no" "unknown" 8 "may" 70 1 -1 0 "unknown" "no"
"1201" 32 "blue-collar" "single" "primary" "no" 611 "yes" "no" "unknown" 8 "may" 541 3 -1 0 "unknown" "yes"
"1205" 28 "blue-collar" "married" "secondary" "no" 134 "yes" "no" "unknown" 8 "may" 262 1 -1 0 "unknown" "no"
"1210" 47 "blue-collar" "married" "primary" "no" 1865 "yes" "no" "unknown" 8 "may" 380 3 -1 0 "unknown" "no"
"1211" 55 "blue-collar" "single" "tertiary" "no" 325 "yes" "no" "unknown" 8 "may" 693 1 -1 0 "unknown" "no"
"1212" 48 "blue-collar" "divorced" "primary" "no" -18 "yes" "no" "unknown" 8 "may" 11 1 -1 0 "unknown" "no"
"1213" 36 "blue-collar" "single" "primary" "no" 49 "yes" "no" "unknown" 8 "may" 405 1 -1 0 "unknown" "no"
"1216" 46 "blue-collar" "married" "primary" "no" 45 "yes" "no" "unknown" 8 "may" 235 1 -1 0 "unknown" "no"
"1218" 32 "blue-collar" "single" "secondary" "no" 5 "yes" "yes" "unknown" 8 "may" 134 1 -1 0 "unknown" "no"
"1219" 48 "blue-collar" "single" "unknown" "no" 71 "yes" "no" "unknown" 8 "may" 101 2 -1 0 "unknown" "no"
"1224" 26 "blue-collar" "married" "secondary" "yes" 20 "yes" "no" "unknown" 8 "may" 200 1 -1 0 "unknown" "no"
"1234" 61 "blue-collar" "married" "primary" "no" 734 "yes" "no" "unknown" 8 "may" 204 1 -1 0 "unknown" "no"
"1236" 37 "blue-collar" "single" "secondary" "no" 134 "yes" "no" "unknown" 8 "may" 200 1 -1 0 "unknown" "no"
"1241" 34 "blue-collar" "single" "primary" "no" 0 "yes" "no" "unknown" 8 "may" 323 1 -1 0 "unknown" "no"
"1242" 29 "blue-collar" "married" "secondary" "no" 5903 "yes" "no" "unknown" 8 "may" 194 1 -1 0 "unknown" "no"
"1243" 42 "blue-collar" "single" "primary" "no" 134 "yes" "yes" "unknown" 8 "may" 82 1 -1 0 "unknown" "no"
"1246" 26 "blue-collar" "single" "primary" "no" 318 "yes" "no" "unknown" 8 "may" 101 1 -1 0 "unknown" "no"
"1249" 44 "blue-collar" "married" "primary" "no" 185 "yes" "no" "unknown" 8 "may" 249 1 -1 0 "unknown" "no"
"1251" 50 "blue-collar" "married" "primary" "no" 40 "yes" "no" "unknown" 8 "may" 152 1 -1 0 "unknown" "no"
"1253" 43 "blue-collar" "married" "secondary" "no" 0 "yes" "no" "unknown" 8 "may" 187 1 -1 0 "unknown" "no"
"1260" 33 "blue-collar" "married" "primary" "yes" -744 "yes" "no" "unknown" 8 "may" 206 1 -1 0 "unknown" "no"
"1266" 34 "blue-collar" "married" "secondary" "no" 80 "yes" "yes" "unknown" 8 "may" 494 1 -1 0 "unknown" "no"
"1269" 40 "blue-collar" "single" "secondary" "no" 1 "yes" "no" "unknown" 8 "may" 190 1 -1 0 "unknown" "no"
"1271" 48 "blue-collar" "married" "primary" "no" 4 "yes" "no" "unknown" 8 "may" 198 1 -1 0 "unknown" "no"
"1272" 26 "blue-collar" "married" "secondary" "no" 2770 "yes" "no" "unknown" 8 "may" 141 1 -1 0 "unknown" "no"
"1279" 45 "blue-collar" "married" "primary" "no" 85 "yes" "no" "unknown" 8 "may" 162 1 -1 0 "unknown" "no"
"1281" 46 "blue-collar" "single" "secondary" "no" 152 "yes" "no" "unknown" 8 "may" 33 4 -1 0 "unknown" "no"
"1282" 39 "blue-collar" "married" "primary" "no" 481 "yes" "no" "unknown" 8 "may" 204 1 -1 0 "unknown" "no"
"1284" 38 "blue-collar" "married" "secondary" "no" 4586 "yes" "no" "unknown" 8 "may" 784 1 -1 0 "unknown" "no"
"1287" 32 "blue-collar" "married" "secondary" "no" 715 "yes" "no" "unknown" 8 "may" 108 2 -1 0 "unknown" "no"
"1291" 26 "blue-collar" "single" "secondary" "no" -29 "yes" "no" "unknown" 8 "may" 196 1 -1 0 "unknown" "no"
"1297" 30 "blue-collar" "married" "primary" "no" 3 "yes" "no" "unknown" 8 "may" 147 1 -1 0 "unknown" "no"
"1309" 44 "blue-collar" "married" "secondary" "no" -95 "yes" "no" "unknown" 8 "may" 110 1 -1 0 "unknown" "no"
"1311" 36 "blue-collar" "married" "primary" "no" 250 "yes" "no" "unknown" 8 "may" 149 1 -1 0 "unknown" "no"
"1317" 44 "blue-collar" "single" "secondary" "no" 36 "yes" "no" "unknown" 8 "may" 712 1 -1 0 "unknown" "no"
"1318" 51 "blue-collar" "married" "unknown" "no" 125 "yes" "no" "unknown" 8 "may" 102 2 -1 0 "unknown" "no"
"1319" 36 "blue-collar" "married" "secondary" "no" 0 "no" "no" "unknown" 8 "may" 338 2 -1 0 "unknown" "no"
"1320" 37 "blue-collar" "married" "secondary" "no" 105 "yes" "no" "unknown" 8 "may" 69 2 -1 0 "unknown" "no"
"1322" 42 "blue-collar" "married" "primary" "no" 555 "yes" "no" "unknown" 8 "may" 249 2 -1 0 "unknown" "no"
"1326" 44 "blue-collar" "married" "secondary" "yes" -617 "yes" "no" "unknown" 8 "may" 172 1 -1 0 "unknown" "no"
"1330" 33 "blue-collar" "married" "secondary" "no" 1988 "yes" "no" "unknown" 8 "may" 211 2 -1 0 "unknown" "no"
"1333" 34 "blue-collar" "single" "secondary" "no" 177 "yes" "no" "unknown" 8 "may" 500 1 -1 0 "unknown" "no"
"1338" 35 "blue-collar" "divorced" "secondary" "no" 0 "yes" "no" "unknown" 8 "may" 477 1 -1 0 "unknown" "no"
"1340" 43 "blue-collar" "married" "primary" "no" 186 "yes" "no" "unknown" 8 "may" 178 1 -1 0 "unknown" "no"
